order_id,date,day_name,hour,daypart,service_mode,payment_type,items,order_revenue,discount,order_size
121178,2025-07-28,Monday,21,Dinner,Delivery,Card,2,10.81,0.0,2 Items
121179,2025-06-03,Tuesday,20,Dinner,Takeout,Card,1,8.46,0.0,1 Item
121180,2025-05-06,Tuesday,11,Morning,Delivery,Card,1,2.11,0.0,1 Item
121181,2025-08-02,Saturday,12,Lunch,Drive-Thru,Card,1,10.27,0.0,1 Item
121182,2025-07-10,Thursday,18,Dinner,Takeout,Card,1,10.77,0.52,1 Item
121183,2025-07-07,Monday,18,Dinner,Dine-In,GiftCard,2,16.4,0.0,2 Items
121184,2025-04-13,Sunday,6,Breakfast,Drive-Thru,Cash,1,3.7,0.0,1 Item
121185,2025-05-23,Friday,8,Breakfast,Dine-In,Card,1,4.35,0.0,1 Item
121186,2025-04-16,Wednesday,18,Dinner,Dine-In,Card,1,9.64,0.0,1 Item
121187,2025-06-20,Friday,10,Morning,Dine-In,Cash,1,3.53,0.0,1 Item
121188,2025-05-13,Tuesday,11,Lunch,Drive-Thru,MobilePay,1,5.6,0.0,1 Item
121189,2025-08-04,Monday,11,Morning,Dine-In,MobilePay,1,3.22,0.0,1 Item
121190,2025-07-31,Thursday,18,Dinner,Dine-In,Card,1,5.78,0.0,1 Item
121191,2025-07-11,Friday,20,Dinner,Dine-In,Card,1,10.02,0.0,1 Item
121192,2025-07-09,Wednesday,13,Lunch,Drive-Thru,MobilePay,2,11.86,0.0,2 Items
121193,2025-07-07,Monday,12,Lunch,Drive-Thru,Card,1,10.02,0.0,1 Item
121194,2025-06-11,Wednesday,14,Lunch,Takeout,Card,2,8.55,0.0,2 Items
121195,2025-05-09,Friday,11,Lunch,Takeout,Card,1,5.91,0.0,1 Item
121196,2025-07-18,Friday,7,Breakfast,Drive-Thru,Cash,1,3.27,0.0,1 Item
121197,2025-07-22,Tuesday,16,Afternoon,Drive-Thru,Card,1,3.29,0.0,1 Item
121198,2025-04-17,Thursday,10,Breakfast,Drive-Thru,Card,2,4.88,0.0,2 Items
121199,2025-05-24,Saturday,23,Late Night,Drive-Thru,Cash,2,9.55,0.0,2 Items
121200,2025-06-06,Friday,21,Dinner,Takeout,Card,1,7.78,1.28,1 Item
121201,2025-05-11,Sunday,10,Morning,Dine-In,Card,1,4.61,0.0,1 Item
121202,2025-07-04,Friday,13,Lunch,Takeout,Cash,1,4.8,0.0,1 Item
121203,2025-05-29,Thursday,22,Late Night,Takeout,Cash,1,5.79,0.28,1 Item
121204,2025-06-13,Friday,18,Dinner,Delivery,MobilePay,1,6.06,0.0,1 Item
121205,2025-07-05,Saturday,8,Breakfast,Drive-Thru,Card,1,2.12,0.0,1 Item
121206,2025-07-12,Saturday,17,Afternoon,Dine-In,Cash,2,3.54,0.0,2 Items
121207,2025-04-25,Friday,8,Breakfast,Takeout,Cash,1,3.29,0.0,1 Item
121208,2025-06-01,Sunday,14,Lunch,Dine-In,Cash,1,1.81,0.0,1 Item
121209,2025-05-02,Friday,20,Dinner,Dine-In,Card,1,6.75,0.0,1 Item
121210,2025-07-21,Monday,7,Breakfast,Drive-Thru,Card,2,4.95,0.0,2 Items
121211,2025-05-31,Saturday,13,Lunch,Dine-In,Card,1,10.46,0.0,1 Item
121212,2025-06-02,Monday,19,Dinner,Drive-Thru,Cash,2,17.76,2.89,2 Items
121213,2025-06-07,Saturday,11,Morning,Takeout,Card,2,7.44,0.0,2 Items
121214,2025-07-17,Thursday,16,Afternoon,Delivery,Card,3,8.9,0.0,3 Items
121215,2025-04-16,Wednesday,6,Breakfast,Drive-Thru,Card,1,5.53,0.0,1 Item
121216,2025-05-13,Tuesday,6,Breakfast,Takeout,Card,1,1.89,0.0,1 Item
121217,2025-07-07,Monday,16,Afternoon,Takeout,Cash,1,2.07,0.0,1 Item
121218,2025-08-09,Saturday,20,Dinner,Takeout,Card,1,8.66,0.0,1 Item
121219,2025-07-19,Saturday,0,Late Night,Drive-Thru,Card,1,6.98,0.0,1 Item
121220,2025-05-11,Sunday,16,Afternoon,Delivery,Card,2,3.54,0.0,2 Items
121221,2025-06-20,Friday,19,Dinner,Dine-In,MobilePay,1,4.98,0.0,1 Item
121222,2025-04-19,Saturday,19,Dinner,Dine-In,MobilePay,1,11.03,0.0,1 Item
121223,2025-06-18,Wednesday,8,Breakfast,Drive-Thru,MobilePay,1,3.57,0.0,1 Item
121224,2025-05-04,Sunday,5,Breakfast,Dine-In,MobilePay,1,3.93,0.0,1 Item
121225,2025-07-22,Tuesday,21,Dinner,Dine-In,Card,1,8.94,0.0,1 Item
121226,2025-05-28,Wednesday,7,Breakfast,Dine-In,Card,2,6.97,0.0,2 Items
121227,2025-05-10,Saturday,10,Morning,Dine-In,Card,2,3.99,0.0,2 Items
121228,2025-05-05,Monday,18,Dinner,Delivery,MobilePay,3,30.82,0.0,3 Items
121229,2025-04-25,Friday,1,Late Night,Drive-Thru,Card,1,4.11,0.0,1 Item
121230,2025-06-28,Saturday,12,Lunch,Takeout,Card,1,9.54,0.0,1 Item
121231,2025-06-11,Wednesday,12,Lunch,Takeout,Cash,2,8.64,0.0,2 Items
121232,2025-05-09,Friday,7,Breakfast,Drive-Thru,Cash,1,3.43,0.0,1 Item
121233,2025-06-12,Thursday,13,Lunch,Takeout,Card,2,17.58,0.0,2 Items
121234,2025-06-19,Thursday,18,Dinner,Dine-In,Cash,1,9.19,0.0,1 Item
121235,2025-08-04,Monday,14,Lunch,Drive-Thru,Card,1,6.65,0.0,1 Item
121236,2025-07-13,Sunday,11,Lunch,Delivery,Card,1,5.38,0.0,1 Item
121237,2025-05-19,Monday,20,Dinner,Delivery,MobilePay,1,8.87,0.0,1 Item
121238,2025-05-14,Wednesday,10,Morning,Delivery,MobilePay,1,2.04,0.0,1 Item
121239,2025-08-02,Saturday,16,Afternoon,Takeout,Cash,1,2.04,0.0,1 Item
121240,2025-05-15,Thursday,18,Dinner,Drive-Thru,Card,1,5.75,0.0,1 Item
121241,2025-07-11,Friday,21,Dinner,Drive-Thru,MobilePay,1,10.63,0.0,1 Item
121242,2025-07-29,Tuesday,23,Late Night,Drive-Thru,Cash,1,3.23,0.0,1 Item
121243,2025-08-09,Saturday,13,Lunch,Takeout,GiftCard,1,5.81,0.0,1 Item
121244,2025-06-02,Monday,11,Lunch,Takeout,MobilePay,1,6.49,0.0,1 Item
121245,2025-04-23,Wednesday,13,Lunch,Takeout,Cash,1,5.61,0.0,1 Item
121246,2025-07-02,Wednesday,11,Lunch,Dine-In,Card,1,9.6,0.0,1 Item
121247,2025-05-03,Saturday,16,Afternoon,Drive-Thru,Card,1,2.21,0.0,1 Item
121248,2025-06-16,Monday,11,Lunch,Drive-Thru,Card,1,6.39,0.0,1 Item
121249,2025-06-17,Tuesday,23,Late Night,Unknown,Card,1,5.47,0.0,1 Item
121250,2025-05-06,Tuesday,7,Breakfast,Drive-Thru,Card,1,3.37,0.17,1 Item
121251,2025-04-26,Saturday,11,Lunch,Takeout,Cash,1,5.1,0.0,1 Item
121252,2025-05-05,Monday,10,Morning,Drive-Thru,Cash,1,2.97,0.0,1 Item
121253,2025-05-29,Thursday,21,Dinner,Takeout,Card,3,30.5,0.0,3 Items
121254,2025-05-27,Tuesday,11,Lunch,Takeout,Cash,2,19.47,0.0,2 Items
121255,2025-07-24,Thursday,15,Afternoon,Takeout,GiftCard,1,2.17,0.0,1 Item
121256,2025-05-24,Saturday,19,Dinner,Drive-Thru,Cash,2,7.19,0.0,2 Items
121257,2025-04-21,Monday,7,Breakfast,Drive-Thru,Card,3,6.32,0.0,3 Items
121258,2025-05-17,Saturday,17,Afternoon,Takeout,MobilePay,1,1.46,0.0,1 Item
121259,2025-05-28,Wednesday,14,Lunch,Drive-Thru,Cash,1,9.14,0.0,1 Item
121260,2025-08-08,Friday,13,Lunch,Delivery,Card,1,6.09,0.0,1 Item
121261,2025-06-19,Thursday,19,Dinner,Drive-Thru,Cash,1,9.8,0.0,1 Item
121262,2025-06-18,Wednesday,14,Lunch,Takeout,Unknown,2,3.83,0.0,2 Items
121263,2025-06-30,Monday,19,Dinner,Dine-In,Cash,1,5.67,0.0,1 Item
121264,2025-05-04,Sunday,19,Dinner,Delivery,MobilePay,1,10.26,0.0,1 Item
121265,2025-07-01,Tuesday,20,Dinner,Dine-In,Cash,1,10.16,0.0,1 Item
121266,2025-06-10,Tuesday,16,Afternoon,Delivery,Card,3,9.14,0.0,3 Items
121267,2025-06-25,Wednesday,8,Breakfast,Dine-In,MobilePay,1,4.8,0.0,1 Item
121268,2025-06-24,Tuesday,12,Lunch,Dine-In,Card,1,8.23,0.86,1 Item
121269,2025-05-01,Thursday,17,Afternoon,Dine-In,MobilePay,1,4.29,0.0,1 Item
121270,2025-05-13,Tuesday,17,Afternoon,Takeout,Cash,1,5.8,0.0,1 Item
121271,2025-07-24,Thursday,19,Dinner,Dine-In,GiftCard,2,13.61,0.0,2 Items
121272,2025-08-04,Monday,17,Afternoon,Takeout,Cash,1,2.52,0.0,1 Item
121273,2025-06-02,Monday,7,Breakfast,Drive-Thru,Card,1,1.99,0.0,1 Item
121274,2025-05-25,Sunday,14,Lunch,Takeout,GiftCard,1,6.0,0.0,1 Item
121275,2025-05-05,Monday,5,Breakfast,Drive-Thru,Cash,1,5.4,0.0,1 Item
121276,2025-08-09,Saturday,13,Lunch,Dine-In,Unknown,1,12.21,0.0,1 Item
121277,2025-08-04,Monday,14,Lunch,Takeout,Card,2,7.94,0.0,2 Items
121278,2025-07-19,Saturday,15,Afternoon,Dine-In,Card,1,3.42,0.0,1 Item
121279,2025-05-28,Wednesday,19,Dinner,Dine-In,Cash,2,18.18,0.0,2 Items
121280,2025-07-04,Friday,10,Breakfast,Takeout,Card,1,4.33,0.0,1 Item
121281,2025-06-20,Friday,21,Dinner,Dine-In,MobilePay,1,7.3,1.68,1 Item
121282,2025-08-06,Wednesday,14,Lunch,Takeout,Cash,1,11.17,0.0,1 Item
121283,2025-08-01,Friday,16,Afternoon,Delivery,GiftCard,1,3.72,0.0,1 Item
121284,2025-06-14,Saturday,13,Lunch,Takeout,Card,1,10.46,0.0,1 Item
121285,2025-06-02,Monday,16,Afternoon,Drive-Thru,Cash,1,3.02,0.0,1 Item
121286,2025-05-31,Saturday,11,Lunch,Takeout,Cash,1,0.0,0.0,1 Item
121287,2025-06-08,Sunday,12,Lunch,Drive-Thru,Card,1,10.23,0.0,1 Item
121288,2025-05-04,Sunday,12,Lunch,Drive-Thru,MobilePay,1,8.5,0.0,1 Item
121289,2025-05-18,Sunday,19,Dinner,Dine-In,Card,3,22.91,2.37,3 Items
121290,2025-05-24,Saturday,17,Afternoon,Drive-Thru,Card,1,3.78,0.62,1 Item
121291,2025-07-15,Tuesday,17,Afternoon,Dine-In,Cash,1,4.12,0.0,1 Item
121292,2025-06-11,Wednesday,12,Lunch,Takeout,Cash,1,0.0,0.0,1 Item
121293,2025-06-30,Monday,12,Lunch,Drive-Thru,Card,1,6.41,0.0,1 Item
121294,2025-05-04,Sunday,13,Lunch,Takeout,Card,2,11.25,0.55,2 Items
121295,2025-04-30,Wednesday,20,Dinner,Dine-In,Cash,1,6.01,0.0,1 Item
121296,2025-04-24,Thursday,18,Dinner,Drive-Thru,Card,2,10.18,0.0,2 Items
121297,2025-07-24,Thursday,12,Lunch,Drive-Thru,Card,1,5.63,0.0,1 Item
121298,2025-07-11,Friday,20,Dinner,Delivery,Card,3,27.67,0.0,3 Items
121299,2025-04-26,Saturday,12,Lunch,Drive-Thru,Cash,1,10.11,0.0,1 Item
121300,2025-06-01,Sunday,13,Lunch,Takeout,Card,1,4.61,0.0,1 Item
121301,2025-05-05,Monday,13,Lunch,Delivery,Card,2,22.24,0.0,2 Items
121302,2025-08-02,Saturday,19,Dinner,Takeout,Card,2,12.42,0.0,2 Items
121303,2025-05-04,Sunday,13,Lunch,Takeout,GiftCard,1,5.28,1.22,1 Item
121304,2025-06-17,Tuesday,14,Lunch,Dine-In,Unknown,1,3.59,0.0,1 Item
121305,2025-06-16,Monday,18,Dinner,Dine-In,Card,1,7.86,0.8,1 Item
121306,2025-06-18,Wednesday,11,Lunch,Drive-Thru,Card,1,4.07,0.68,1 Item
121307,2025-06-08,Sunday,14,Lunch,Dine-In,GiftCard,1,9.84,0.0,1 Item
121308,2025-06-08,Sunday,20,Dinner,Delivery,Card,1,8.87,1.43,1 Item
121309,2025-04-20,Sunday,5,Breakfast,Drive-Thru,Card,1,4.09,0.0,1 Item
121310,2025-06-10,Tuesday,16,Afternoon,Takeout,Cash,1,1.78,0.0,1 Item
121311,2025-05-09,Friday,12,Lunch,Dine-In,Cash,1,3.61,0.0,1 Item
121312,2025-06-22,Sunday,20,Dinner,Takeout,Card,2,7.48,0.0,2 Items
121313,2025-04-28,Monday,11,Lunch,Takeout,Card,1,6.42,0.0,1 Item
121314,2025-05-09,Friday,6,Breakfast,Takeout,Card,2,7.93,0.0,2 Items
121315,2025-06-13,Friday,15,Afternoon,Takeout,MobilePay,1,1.73,0.0,1 Item
121316,2025-05-14,Wednesday,11,Lunch,Drive-Thru,Card,1,4.52,0.0,1 Item
121317,2025-05-31,Saturday,12,Lunch,Takeout,Card,1,4.58,1.06,1 Item
121318,2025-04-23,Wednesday,7,Breakfast,Delivery,MobilePay,2,6.79,0.0,2 Items
121319,2025-05-04,Sunday,11,Lunch,Dine-In,Cash,1,5.71,0.0,1 Item
121320,2025-06-12,Thursday,15,Afternoon,Takeout,Card,2,6.24,0.0,2 Items
121321,2025-07-28,Monday,10,Morning,Delivery,MobilePay,1,2.16,0.0,1 Item
121322,2025-04-19,Saturday,17,Afternoon,Dine-In,MobilePay,4,11.16,0.0,4+ Items
121323,2025-04-12,Saturday,19,Dinner,Takeout,Card,1,9.47,0.0,1 Item
121324,2025-06-13,Friday,21,Dinner,Drive-Thru,Card,1,9.79,0.0,1 Item
121325,2025-06-16,Monday,21,Dinner,Dine-In,Card,1,3.04,0.0,1 Item
121326,2025-05-11,Sunday,17,Afternoon,Takeout,Card,2,5.47,0.0,2 Items
121327,2025-07-02,Wednesday,10,Morning,Drive-Thru,Card,1,1.88,0.0,1 Item
121328,2025-06-21,Saturday,19,Dinner,Takeout,Cash,1,5.18,0.0,1 Item
121329,2025-07-20,Sunday,6,Breakfast,Drive-Thru,Card,2,9.3,1.53,2 Items
121330,2025-06-08,Sunday,11,Morning,Delivery,Card,1,3.4,0.0,1 Item
121331,2025-05-06,Tuesday,22,Late Night,Drive-Thru,Card,2,4.6,0.0,2 Items
121332,2025-06-30,Monday,10,Breakfast,Dine-In,Card,1,4.19,0.0,1 Item
121333,2025-06-16,Monday,19,Dinner,Takeout,Cash,1,4.83,0.5,1 Item
121334,2025-06-26,Thursday,18,Dinner,Drive-Thru,MobilePay,2,18.15,0.0,2 Items
121335,2025-05-05,Monday,16,Afternoon,Takeout,MobilePay,1,2.02,0.0,1 Item
121336,2025-04-30,Wednesday,20,Dinner,Drive-Thru,Card,1,4.61,0.0,1 Item
121337,2025-06-02,Monday,12,Lunch,Dine-In,MobilePay,3,5.46,0.0,3 Items
121338,2025-05-01,Thursday,11,Morning,Takeout,MobilePay,1,1.95,0.0,1 Item
121339,2025-04-29,Tuesday,16,Afternoon,Dine-In,Cash,1,1.89,0.0,1 Item
121340,2025-08-08,Friday,1,Late Night,Dine-In,Card,1,4.88,0.0,1 Item
121341,2025-06-16,Monday,9,Breakfast,Dine-In,MobilePay,1,3.52,0.0,1 Item
121342,2025-05-13,Tuesday,0,Late Night,Dine-In,Card,2,3.87,0.41,2 Items
121343,2025-08-07,Thursday,15,Afternoon,Takeout,Card,1,2.7,0.0,1 Item
121344,2025-06-22,Sunday,6,Breakfast,Dine-In,Cash,1,5.71,0.0,1 Item
121345,2025-06-22,Sunday,10,Morning,Dine-In,Cash,1,3.4,0.0,1 Item
121346,2025-07-18,Friday,20,Dinner,Takeout,Card,1,4.77,0.0,1 Item
121347,2025-05-28,Wednesday,11,Morning,Takeout,Card,1,1.65,0.0,1 Item
121348,2025-06-23,Monday,23,Late Night,Drive-Thru,Cash,1,5.53,0.0,1 Item
121349,2025-07-06,Sunday,21,Dinner,Dine-In,Card,1,6.09,0.0,1 Item
121350,2025-05-26,Monday,12,Lunch,Dine-In,Card,2,18.94,0.0,2 Items
121351,2025-06-16,Monday,12,Lunch,Dine-In,MobilePay,1,6.02,0.0,1 Item
121352,2025-07-12,Saturday,11,Lunch,Drive-Thru,Card,1,6.0,0.0,1 Item
121353,2025-07-05,Saturday,1,Late Night,Drive-Thru,MobilePay,1,5.08,0.0,1 Item
121354,2025-06-14,Saturday,21,Dinner,Delivery,MobilePay,1,9.68,0.0,1 Item
121355,2025-05-27,Tuesday,20,Dinner,Takeout,Cash,3,23.4,0.0,3 Items
121356,2025-08-06,Wednesday,1,Late Night,Drive-Thru,Card,1,5.55,0.0,1 Item
121357,2025-05-08,Thursday,17,Afternoon,Delivery,Card,1,2.67,0.0,1 Item
121358,2025-06-01,Sunday,20,Dinner,Dine-In,Card,1,8.49,0.0,1 Item
121359,2025-08-03,Sunday,20,Dinner,Drive-Thru,MobilePay,2,9.87,0.0,2 Items
121360,2025-07-09,Wednesday,16,Afternoon,Drive-Thru,Cash,1,2.82,0.0,1 Item
121361,2025-07-28,Monday,1,Late Night,Drive-Thru,Card,1,2.98,0.0,1 Item
121362,2025-04-27,Sunday,18,Dinner,Drive-Thru,Cash,1,4.82,0.0,1 Item
121363,2025-06-08,Sunday,10,Breakfast,Drive-Thru,Card,1,4.34,0.0,1 Item
121364,2025-07-26,Saturday,14,Lunch,Takeout,Card,1,6.21,0.0,1 Item
121365,2025-07-17,Thursday,1,Late Night,Drive-Thru,Unknown,1,5.73,0.0,1 Item
121366,2025-06-11,Wednesday,20,Dinner,Drive-Thru,Card,1,9.09,0.0,1 Item
121367,2025-06-26,Thursday,14,Lunch,Takeout,Cash,1,2.81,0.0,1 Item
121368,2025-08-08,Friday,14,Lunch,Dine-In,Card,2,3.21,0.73,2 Items
121369,2025-04-28,Monday,11,Lunch,Dine-In,Cash,2,6.37,0.0,2 Items
121370,2025-04-30,Wednesday,12,Lunch,Dine-In,Card,1,5.76,0.0,1 Item
121371,2025-07-29,Tuesday,5,Breakfast,Drive-Thru,Card,2,4.75,0.0,2 Items
121372,2025-05-02,Friday,14,Lunch,Dine-In,Cash,1,8.84,0.0,1 Item
121373,2025-06-03,Tuesday,19,Dinner,Drive-Thru,Card,1,4.27,0.0,1 Item
121374,2025-07-28,Monday,20,Dinner,Delivery,MobilePay,1,6.79,0.0,1 Item
121375,2025-05-30,Friday,22,Late Night,Delivery,Card,1,4.82,0.0,1 Item
121376,2025-06-28,Saturday,13,Lunch,Takeout,Card,1,9.18,0.0,1 Item
121377,2025-06-04,Wednesday,21,Dinner,Dine-In,Card,1,7.19,0.0,1 Item
121378,2025-05-30,Friday,11,Lunch,Drive-Thru,Card,1,6.3,0.0,1 Item
121379,2025-06-07,Saturday,19,Dinner,Drive-Thru,Card,1,6.78,0.0,1 Item
121380,2025-05-09,Friday,13,Lunch,Drive-Thru,Card,1,6.38,0.0,1 Item
121381,2025-08-02,Saturday,12,Lunch,Dine-In,Card,1,10.46,0.0,1 Item
121382,2025-08-07,Thursday,6,Breakfast,Takeout,MobilePay,1,2.8,0.0,1 Item
121383,2025-06-25,Wednesday,19,Dinner,Drive-Thru,Card,1,5.58,0.0,1 Item
121384,2025-05-02,Friday,13,Lunch,Dine-In,Card,1,10.36,0.0,1 Item
121385,2025-07-17,Thursday,17,Afternoon,Takeout,Card,1,5.47,0.0,1 Item
121386,2025-05-27,Tuesday,19,Dinner,Dine-In,MobilePay,1,10.78,0.0,1 Item
121387,2025-06-14,Saturday,13,Lunch,Takeout,Cash,1,6.81,0.0,1 Item
121388,2025-06-26,Thursday,12,Lunch,Delivery,MobilePay,1,4.86,0.0,1 Item
121389,2025-08-01,Friday,10,Breakfast,Takeout,Cash,1,1.61,0.0,1 Item
121390,2025-07-31,Thursday,15,Afternoon,Takeout,Cash,2,8.08,1.33,2 Items
121391,2025-07-09,Wednesday,19,Dinner,Delivery,Card,1,5.58,0.0,1 Item
121392,2025-05-17,Saturday,9,Breakfast,Drive-Thru,Card,2,11.64,0.0,2 Items
121393,2025-06-16,Monday,8,Breakfast,Takeout,MobilePay,1,3.5,0.0,1 Item
121394,2025-06-24,Tuesday,1,Late Night,Drive-Thru,Cash,1,4.2,0.0,1 Item
121395,2025-06-18,Wednesday,10,Breakfast,Dine-In,Card,1,4.78,0.0,1 Item
121396,2025-07-18,Friday,19,Dinner,Delivery,Card,1,8.9,0.0,1 Item
121397,2025-05-01,Thursday,10,Morning,Takeout,Cash,1,2.0,0.0,1 Item
121398,2025-06-04,Wednesday,7,Breakfast,Dine-In,Card,1,2.28,0.0,1 Item
121399,2025-07-06,Sunday,16,Afternoon,Unknown,Card,1,1.81,0.0,1 Item
121400,2025-04-18,Friday,23,Late Night,Drive-Thru,Card,1,1.46,0.0,1 Item
121401,2025-06-13,Friday,14,Lunch,Takeout,MobilePay,1,10.18,0.0,1 Item
121402,2025-04-19,Saturday,19,Dinner,Drive-Thru,MobilePay,1,6.55,0.0,1 Item
121403,2025-04-18,Friday,18,Dinner,Drive-Thru,Card,2,12.8,0.0,2 Items
121404,2025-05-20,Tuesday,11,Lunch,Dine-In,Card,1,6.93,0.0,1 Item
121405,2025-06-25,Wednesday,11,Lunch,Delivery,Card,1,5.05,0.0,1 Item
121406,2025-04-18,Friday,8,Breakfast,Drive-Thru,Card,1,4.81,0.0,1 Item
121407,2025-05-29,Thursday,9,Breakfast,Drive-Thru,Card,1,4.39,0.0,1 Item
121408,2025-07-16,Wednesday,11,Morning,Takeout,Cash,1,1.51,0.0,1 Item
121409,2025-05-17,Saturday,12,Lunch,Unknown,Cash,1,5.96,0.0,1 Item
121410,2025-05-01,Thursday,9,Breakfast,Dine-In,MobilePay,1,3.94,0.0,1 Item
121411,2025-06-04,Wednesday,7,Breakfast,Dine-In,Card,2,3.42,0.8,2 Items
121412,2025-04-30,Wednesday,1,Late Night,Unknown,GiftCard,1,4.96,0.0,1 Item
121413,2025-06-14,Saturday,5,Breakfast,Dine-In,Card,1,4.05,0.0,1 Item
121414,2025-07-28,Monday,1,Late Night,Drive-Thru,Card,1,2.95,0.0,1 Item
121415,2025-05-02,Friday,11,Morning,Takeout,Card,2,4.51,0.0,2 Items
121416,2025-07-29,Tuesday,9,Breakfast,Takeout,GiftCard,1,2.04,0.0,1 Item
121417,2025-06-28,Saturday,18,Dinner,Dine-In,Card,1,9.58,0.47,1 Item
121418,2025-04-21,Monday,17,Afternoon,Dine-In,Card,1,1.79,0.19,1 Item
121419,2025-05-20,Tuesday,21,Dinner,Delivery,Card,2,13.01,0.0,2 Items
121420,2025-07-07,Monday,12,Lunch,Delivery,Card,2,9.99,0.0,2 Items
121421,2025-05-26,Monday,11,Lunch,Dine-In,Card,1,6.56,0.0,1 Item
121422,2025-05-10,Saturday,12,Lunch,Dine-In,Card,1,9.77,0.0,1 Item
121423,2025-07-18,Friday,23,Late Night,Drive-Thru,Card,1,2.0,0.21,1 Item
121424,2025-06-02,Monday,11,Lunch,Drive-Thru,Card,1,5.7,0.0,1 Item
121425,2025-07-12,Saturday,18,Dinner,Drive-Thru,Card,1,5.88,0.0,1 Item
121426,2025-07-28,Monday,22,Late Night,Takeout,Card,1,6.54,0.0,1 Item
121427,2025-04-17,Thursday,12,Lunch,Takeout,GiftCard,1,5.24,0.0,1 Item
121428,2025-07-18,Friday,19,Dinner,Takeout,Card,1,10.77,0.0,1 Item
121429,2025-05-24,Saturday,18,Dinner,Delivery,Card,1,6.03,0.0,1 Item
121430,2025-07-16,Wednesday,13,Lunch,Dine-In,Card,2,10.01,0.0,2 Items
121431,2025-04-26,Saturday,6,Breakfast,Takeout,Card,1,2.53,0.0,1 Item
121432,2025-07-06,Sunday,10,Morning,Takeout,Unknown,1,3.7,0.0,1 Item
121433,2025-06-06,Friday,8,Breakfast,Dine-In,Card,1,3.95,0.0,1 Item
121434,2025-08-07,Thursday,16,Afternoon,Dine-In,MobilePay,3,5.55,0.0,3 Items
121435,2025-06-10,Tuesday,13,Lunch,Drive-Thru,Card,1,10.99,0.0,1 Item
121436,2025-05-09,Friday,11,Morning,Takeout,Card,1,1.96,0.0,1 Item
121437,2025-04-20,Sunday,12,Lunch,Drive-Thru,Card,2,23.31,0.0,2 Items
121438,2025-06-20,Friday,13,Lunch,Dine-In,Card,1,10.45,0.0,1 Item
121439,2025-05-17,Saturday,17,Afternoon,Dine-In,GiftCard,2,6.84,0.34,2 Items
121440,2025-07-19,Saturday,11,Lunch,Dine-In,Card,1,2.16,0.0,1 Item
121441,2025-04-13,Sunday,16,Afternoon,Unknown,Card,1,2.21,0.0,1 Item
121442,2025-07-17,Thursday,9,Breakfast,Dine-In,Card,1,4.82,0.0,1 Item
121443,2025-05-09,Friday,18,Dinner,Dine-In,Card,1,4.43,0.0,1 Item
121444,2025-08-03,Sunday,9,Breakfast,Dine-In,Card,1,1.67,0.39,1 Item
121445,2025-04-16,Wednesday,13,Lunch,Takeout,Cash,2,11.23,0.0,2 Items
121446,2025-04-24,Thursday,6,Breakfast,Drive-Thru,Cash,1,3.1,0.0,1 Item
121447,2025-08-08,Friday,11,Lunch,Dine-In,Cash,2,18.96,0.0,2 Items
121448,2025-04-26,Saturday,19,Dinner,Dine-In,Cash,1,9.57,0.99,1 Item
121449,2025-06-26,Thursday,11,Lunch,Delivery,Card,1,5.42,0.55,1 Item
121450,2025-06-11,Wednesday,12,Lunch,Dine-In,Cash,1,6.13,0.0,1 Item
121451,2025-04-30,Wednesday,10,Morning,Delivery,MobilePay,1,2.52,0.0,1 Item
121452,2025-04-16,Wednesday,7,Breakfast,Drive-Thru,Card,1,3.51,0.0,1 Item
121453,2025-07-09,Wednesday,16,Afternoon,Dine-In,Card,1,3.58,0.36,1 Item
121454,2025-07-30,Wednesday,20,Dinner,Dine-In,Card,1,5.08,0.0,1 Item
121455,2025-07-01,Tuesday,20,Dinner,Dine-In,Card,1,8.07,0.0,1 Item
121456,2025-07-02,Wednesday,17,Afternoon,Delivery,Card,1,2.96,0.3,1 Item
121457,2025-06-22,Sunday,10,Morning,Takeout,Card,1,2.86,0.0,1 Item
121458,2025-05-09,Friday,14,Lunch,Drive-Thru,Card,1,10.86,0.0,1 Item
121459,2025-07-17,Thursday,11,Lunch,Takeout,Card,1,10.21,0.0,1 Item
121460,2025-06-29,Sunday,18,Dinner,Takeout,Cash,1,6.11,0.0,1 Item
121461,2025-06-26,Thursday,16,Afternoon,Dine-In,Card,1,2.97,0.0,1 Item
121462,2025-06-19,Thursday,15,Afternoon,Takeout,MobilePay,2,4.62,0.0,2 Items
121463,2025-08-04,Monday,19,Dinner,Dine-In,Cash,1,9.52,0.0,1 Item
121464,2025-05-14,Wednesday,5,Breakfast,Takeout,Cash,1,1.9,0.0,1 Item
121465,2025-08-06,Wednesday,11,Morning,Takeout,GiftCard,2,3.92,0.0,2 Items
121466,2025-07-11,Friday,11,Lunch,Takeout,Card,4,11.04,0.0,4+ Items
121467,2025-05-06,Tuesday,10,Breakfast,Dine-In,Card,1,4.81,0.0,1 Item
121468,2025-06-09,Monday,20,Dinner,Takeout,Cash,1,10.09,0.0,1 Item
121469,2025-07-25,Friday,5,Breakfast,Drive-Thru,Cash,1,1.86,0.0,1 Item
121470,2025-07-09,Wednesday,11,Lunch,Drive-Thru,Card,2,19.45,0.0,2 Items
121471,2025-05-30,Friday,11,Lunch,Drive-Thru,Card,1,3.28,0.0,1 Item
121472,2025-06-26,Thursday,23,Late Night,Drive-Thru,Card,1,6.8,0.0,1 Item
