order_id,store_id,transaction_datetime,business_day,daypart,service_mode,menu_item,modifier,quantity,unit_price,discount,tax,total_amount,payment_type,date,year,month,month_name,day,day_name,hour,dayofweek,week,quarter,is_weekend
120135,101,2025-06-28 01:51:55,2025-06-28,Late Night,Delivery,Soft Drink (Large),Oat Milk,1,2.14,0.0,0.21,3.05,Card,2025-06-28,2025,6,June,28,Saturday,1,5,26,2,1
120136,402,2025-05-01 23:20:24,2025-05-01,Late Night,Takeout,Spicy Chicken Sandwich,,1,5.34,0.0,0.6,6.94,Cash,2025-05-01,2025,5,May,1,Thursday,23,3,18,2,0
120137,102,2025-04-30 21:43:31,2025-04-30,Dinner,Dine-In,Spicy Chicken Sandwich,,1,5.52,0.0,0.5,6.02,Card,2025-04-30,2025,4,April,30,Wednesday,21,2,18,2,0
120138,401,2025-04-30 13:44:57,2025-04-30,Lunch,Drive-Thru,Chicken Nuggets (10pc),,1,5.26,0.0,0.37,5.63,Card,2025-04-30,2025,4,April,30,Wednesday,13,2,18,2,0
120139,301,2025-06-15 22:00:06,2025-06-15,Late Night,Takeout,French Fries,,1,2.29,0.0,0.19,2.18,Cash,2025-06-15,2025,6,June,15,Sunday,22,6,24,2,1
120140,102,2025-04-11 10:09:22,2025-04-11,Breakfast,Takeout,Hash Browns,Cinnamon,1,1.94,0.0,0.18,2.22,Card,2025-04-11,2025,4,April,11,Friday,10,4,15,2,0
120141,102,2025-07-19 17:15:33,2025-07-19,Afternoon,Dine-In,Soft Drink (Medium),Light Ice,2,1.85,0.0,0.26,3.96,Card,2025-07-19,2025,7,July,19,Saturday,17,5,29,3,1
120142,501,2025-08-09 12:13:17,2025-08-09,Lunch,Drive-Thru,Cheeseburger,,2,3.95,0.0,0.63,8.53,Cash,2025-08-09,2025,8,August,9,Saturday,12,5,32,3,1
120143,301,2025-05-23 16:37:07,2025-05-23,Afternoon,Takeout,Iced Tea,Almond Milk,1,1.91,0.0,0.17,2.78,MobilePay,2025-05-23,2025,5,May,23,Friday,16,4,21,2,0
120144,103,2025-06-17 12:36:24,2025-06-17,Lunch,Takeout,Chicken Sandwich Combo,No Onions,1,9.12,0.0,0.64,9.76,Card,2025-06-17,2025,6,June,17,Tuesday,12,1,25,2,0
120145,402,2025-04-27 08:35:32,2025-04-27,Breakfast,Drive-Thru,Breakfast Burrito,Cinnamon,1,3.94,0.2,0.28,4.12,Card,2025-04-27,2025,4,April,27,Sunday,8,6,17,2,1
120146,402,2025-07-26 11:17:49,2025-07-26,Lunch,Takeout,Chicken Sandwich Combo,Extra Patty,1,8.37,0.0,0.67,11.04,GiftCard,2025-07-26,2025,7,July,26,Saturday,11,5,30,3,1
120147,202,2025-04-27 11:28:55,2025-04-27,Lunch,Drive-Thru,Chicken Sandwich,,1,4.91,0.0,0.42,5.33,Cash,2025-04-27,2025,4,April,27,Sunday,11,6,17,2,1
120148,301,2025-05-25 12:20:45,2025-05-25,Lunch,Dine-In,Soft Drink (Medium),Almond Milk,2,1.78,0.0,0.42,5.38,Cash,2025-05-25,2025,5,May,25,Sunday,12,6,21,2,1
120149,201,2025-06-29 06:48:53,2025-06-29,Breakfast,Drive-Thru,Breakfast Burrito,,1,3.81,0.0,0.25,4.06,Card,2025-06-29,2025,6,June,29,Sunday,6,6,26,2,1
120150,402,2025-08-09 11:46:29,2025-08-09,Lunch,Delivery,French Fries,Extra Sauce,1,2.71,0.0,0.21,3.17,Card,2025-08-09,2025,8,August,9,Saturday,11,5,32,3,1
120151,402,2025-04-17 18:02:06,2025-04-17,Dinner,Delivery,Cheeseburger,,1,4.61,0.0,0.39,5.0,MobilePay,2025-04-17,2025,4,April,17,Thursday,18,3,16,2,0
120152,202,2025-06-24 07:05:23,2025-06-24,Breakfast,Drive-Thru,Egg Muffin,No Cheese,1,3.07,0.15,0.18,3.1,Cash,2025-06-24,2025,6,June,24,Tuesday,7,1,26,2,0
120153,101,2025-04-27 15:55:27,2025-04-27,Afternoon,Delivery,French Fries,,2,2.71,0.0,0.43,5.85,Card,2025-04-27,2025,4,April,27,Sunday,15,6,17,2,1
120154,103,2025-05-29 05:39:41,2025-05-29,Breakfast,Dine-In,Hash Browns,,1,1.95,0.0,0.15,2.2,Card,2025-05-29,2025,5,May,29,Thursday,5,3,22,2,0
120155,401,2025-07-23 12:17:41,2025-07-23,Lunch,Dine-In,Chicken Sandwich Combo,No Pickles,2,8.63,0.0,1.29,18.55,Cash,2025-07-23,2025,7,July,23,Wednesday,12,2,30,3,0
120156,201,2025-07-26 12:31:40,2025-07-26,Lunch,Takeout,Soft Drink (Medium),Extra Ice,1,1.9,0.0,0.16,2.06,Cash,2025-07-26,2025,7,July,26,Saturday,12,5,30,3,1
120157,101,2025-08-08 16:13:02,2025-08-08,Afternoon,Drive-Thru,Onion Rings,,2,3.27,0.0,0.56,7.1,MobilePay,2025-08-08,2025,8,August,8,Friday,16,4,32,3,0
120158,202,2025-04-14 06:51:09,2025-04-14,Breakfast,Delivery,Pancake Platter,,1,4.59,0.0,0.41,6.0,Card,2025-04-14,2025,4,April,14,Monday,6,0,16,2,0
120159,202,2025-05-17 17:11:07,2025-05-17,Afternoon,Dine-In,Chicken Nuggets (6pc),,1,3.9,0.0,0.29,4.19,Card,2025-05-17,2025,5,May,17,Saturday,17,5,20,2,1
120160,101,2025-06-16 13:33:04,2025-06-16,Lunch,Dine-In,Chicken Sandwich Combo,Add Jalapenos,1,8.5,0.0,0.62,9.52,GiftCard,2025-06-16,2025,6,June,16,Monday,13,0,25,2,0
120161,201,2025-08-09 18:54:55,2025-08-09,Dinner,Dine-In,Veggie Burger,No Onions,2,5.52,0.0,1.05,12.09,Card,2025-08-09,2025,8,August,9,Saturday,18,5,32,3,1
120162,301,2025-07-31 11:07:32,2025-07-31,Morning,Delivery,Coffee,No Ice,2,2.12,0.85,0.25,3.64,Card,2025-07-31,2025,7,July,31,Thursday,11,3,31,3,0
120163,202,2025-07-02 17:39:15,2025-07-02,Afternoon,Takeout,Soft Drink (Medium),,2,1.67,0.0,0.24,3.58,Cash,2025-07-02,2025,7,July,2,Wednesday,17,2,27,3,0
120164,101,2025-08-09 01:54:47,2025-08-09,Late Night,Drive-Thru,French Fries,,1,2.91,0.29,0.2,2.82,Card,2025-08-09,2025,8,August,9,Saturday,1,5,32,3,1
120165,301,2025-05-06 11:37:06,2025-05-06,Lunch,Takeout,Veggie Burger,No Pickles,1,5.38,0.0,0.39,5.77,Cash,2025-05-06,2025,5,May,6,Tuesday,11,1,19,2,0
120166,301,2025-07-06 12:04:12,2025-07-06,Lunch,Dine-In,Double Cheeseburger,,1,6.08,0.0,0.4,6.48,MobilePay,2025-07-06,2025,7,July,6,Sunday,12,6,27,3,1
120167,102,2025-04-28 10:19:52,2025-04-28,Breakfast,Drive-Thru,Hash Browns,No Cheese,1,2.27,0.0,0.18,2.45,Cash,2025-04-28,2025,4,April,28,Monday,10,0,18,2,0
120168,401,2025-05-30 19:06:29,2025-05-30,Dinner,Dine-In,Double Cheeseburger,,1,5.64,0.0,0.41,6.05,MobilePay,2025-05-30,2025,5,May,30,Friday,19,4,22,2,0
120169,202,2025-07-31 18:04:12,2025-07-31,Dinner,Drive-Thru,Double Cheeseburger,,2,5.43,0.0,0.65,11.51,Card,2025-07-31,2025,7,July,31,Thursday,18,3,31,3,0
120170,402,2025-05-14 08:11:22,2025-05-14,Breakfast,Dine-In,Hash Browns,Extra Egg,1,1.71,0.0,0.2,2.91,Card,2025-05-14,2025,5,May,14,Wednesday,8,2,20,2,0
120171,401,2025-04-18 10:40:51,2025-04-18,Morning,Takeout,Bottled Water,Sugar-Free Syrup,1,1.37,0.0,0.16,1.83,Card,2025-04-18,2025,4,April,18,Friday,10,4,16,2,0
120172,202,2025-06-10 09:22:49,2025-06-10,Breakfast,Drive-Thru,Egg Muffin,,1,3.22,0.0,0.19,3.41,Card,2025-06-10,2025,6,June,10,Tuesday,9,1,24,2,0
120173,103,2025-05-26 07:51:47,2025-05-26,Breakfast,Drive-Thru,Egg Muffin,No Cheese,1,3.33,0.0,0.3,3.63,MobilePay,2025-05-26,2025,5,May,26,Monday,7,0,22,2,0
120174,101,2025-08-09 13:58:39,2025-08-09,Lunch,Dine-In,Spicy Chicken Combo,,2,9.43,0.0,1.13,19.99,Card,2025-08-09,2025,8,August,9,Saturday,13,5,32,3,1
120175,301,2025-06-23 01:37:06,2025-06-23,Late Night,Delivery,Milkshake,,1,4.27,0.0,0.38,5.15,Card,2025-06-23,2025,6,June,23,Monday,1,0,26,2,0
120176,201,2025-04-27 15:24:19,2025-04-27,Afternoon,Delivery,Chicken Nuggets (10pc),,2,4.99,0.0,0.6,10.58,Card,2025-04-27,2025,4,April,27,Sunday,15,6,17,2,1
120177,102,2025-07-22 20:47:04,2025-07-22,Dinner,Dine-In,Chicken Sandwich,Extra Cheese,2,5.92,0.0,1.03,13.87,GiftCard,2025-07-22,2025,7,July,22,Tuesday,20,1,30,3,0
120178,102,2025-08-03 21:28:46,2025-08-03,Dinner,Takeout,Cheeseburger Combo,,1,8.36,0.0,0.75,9.11,Card,2025-08-03,2025,8,August,3,Sunday,21,6,31,3,1
120179,101,2025-06-30 13:06:04,2025-06-30,Lunch,Dine-In,Chicken Sandwich,,2,6.39,0.0,1.02,13.8,MobilePay,2025-06-30,2025,6,June,30,Monday,13,0,27,2,0
120180,103,2025-06-15 15:03:06,2025-06-15,Afternoon,Takeout,Onion Rings,,2,3.32,0.0,0.43,7.07,GiftCard,2025-06-15,2025,6,June,15,Sunday,15,6,24,2,1
120181,401,2025-04-26 10:40:38,2025-04-26,Breakfast,Takeout,Hash Browns,Extra Egg,1,1.72,0.0,0.23,2.95,Card,2025-04-26,2025,4,April,26,Saturday,10,5,17,2,1
120182,301,2025-06-23 19:28:02,2025-06-23,Dinner,Dine-In,Chicken Sandwich,,1,5.0,0.0,0.32,5.32,Card,2025-06-23,2025,6,June,23,Monday,19,0,26,2,0
120183,403,2025-06-21 09:26:34,2025-06-21,Breakfast,Drive-Thru,Breakfast Burrito,,1,3.86,0.0,0.23,4.09,MobilePay,2025-06-21,2025,6,June,21,Saturday,9,5,25,2,1
120184,102,2025-06-13 23:10:13,2025-06-13,Late Night,Drive-Thru,Spicy Chicken Sandwich,Extra Sauce,1,5.55,0.0,0.41,6.21,Card,2025-06-13,2025,6,June,13,Friday,23,4,24,2,0
120185,401,2025-05-31 13:54:17,2025-05-31,Lunch,Takeout,Cheeseburger,,1,4.73,0.0,0.31,5.04,MobilePay,2025-05-31,2025,5,May,31,Saturday,13,5,22,2,1
120186,102,2025-07-28 16:55:34,2025-07-28,Afternoon,Drive-Thru,French Fries,Extra Sauce,1,2.77,0.0,0.21,3.23,MobilePay,2025-07-28,2025,7,July,28,Monday,16,0,31,3,0
120187,201,2025-06-10 07:57:23,2025-06-10,Breakfast,Dine-In,Sausage Biscuit,,1,3.02,0.0,0.2,3.22,MobilePay,2025-06-10,2025,6,June,10,Tuesday,7,1,24,2,0
120188,301,2025-06-17 10:12:28,2025-06-17,Morning,Dine-In,Egg Muffin,,2,3.03,0.0,0.59,9.05,MobilePay,2025-06-17,2025,6,June,17,Tuesday,10,1,25,2,0
120189,501,2025-07-16 06:53:03,2025-07-16,Breakfast,Dine-In,Soft Drink (Small),Extra Ice,1,1.41,0.0,0.12,1.53,Card,2025-07-16,2025,7,July,16,Wednesday,6,2,29,3,0
120190,103,2025-06-10 00:22:10,2025-06-10,Late Night,Drive-Thru,Soft Drink (Large),,1,1.95,0.2,0.13,1.88,Card,2025-06-10,2025,6,June,10,Tuesday,0,1,24,2,0
120191,101,2025-07-24 12:38:51,2025-07-24,Lunch,Dine-In,French Fries,,3,2.88,0.0,0.73,9.37,Card,2025-07-24,2025,7,July,24,Thursday,12,3,30,3,0
120192,403,2025-06-20 18:00:32,2025-06-20,Dinner,Drive-Thru,Double Cheeseburger Combo,,1,10.1,0.0,0.66,10.76,GiftCard,2025-06-20,2025,6,June,20,Friday,18,4,25,2,0
120193,202,2025-06-04 10:57:03,2025-06-04,Morning,Drive-Thru,Hash Browns,No Cheese,1,1.64,0.0,0.12,1.76,Cash,2025-06-04,2025,6,June,4,Wednesday,10,2,23,2,0
120194,501,2025-06-27 19:43:34,2025-06-27,Dinner,Delivery,Onion Rings,No Sauce,2,3.19,0.0,0.61,6.99,Card,2025-06-27,2025,6,June,27,Friday,19,4,26,2,0
120195,103,2025-04-16 00:41:05,2025-04-16,Late Night,Takeout,Bottled Water,Extra Ice,1,1.47,0.0,0.13,1.6,Card,2025-04-16,2025,4,April,16,Wednesday,0,2,16,2,0
120196,102,2025-07-16 11:55:43,2025-07-16,Lunch,Takeout,Cheeseburger,,1,4.2,0.0,0.36,4.56,Card,2025-07-16,2025,7,July,16,Wednesday,11,2,29,3,0
120197,103,2025-06-08 20:40:11,2025-06-08,Dinner,Dine-In,Cheeseburger Combo,,1,8.57,0.0,0.6,9.17,Card,2025-06-08,2025,6,June,8,Sunday,20,6,23,2,1
120198,401,2025-06-09 14:00:02,2025-06-09,Lunch,Takeout,Soft Drink (Medium),Oat Milk,1,1.74,0.0,0.18,2.62,Cash,2025-06-09,2025,6,June,9,Monday,14,0,24,2,0
120199,202,2025-04-26 05:19:18,2025-04-26,Breakfast,Takeout,Breakfast Burrito,No Cheese,1,3.45,0.0,0.28,3.73,Cash,2025-04-26,2025,4,April,26,Saturday,5,5,17,2,1
120200,201,2025-07-24 19:46:01,2025-07-24,Dinner,Delivery,Veggie Burger,No Pickles,1,5.37,0.0,0.51,5.88,Card,2025-07-24,2025,7,July,24,Thursday,19,3,30,3,0
120201,101,2025-06-17 16:24:07,2025-06-17,Afternoon,Takeout,Chicken Nuggets (10pc),,1,5.18,0.0,0.34,5.52,Card,2025-06-17,2025,6,June,17,Tuesday,16,1,25,2,0
120202,102,2025-05-22 11:18:07,2025-05-22,Lunch,Drive-Thru,Chicken Sandwich Combo,Add Jalapenos,3,9.53,0.0,2.53,32.32,Card,2025-05-22,2025,5,May,22,Thursday,11,3,21,2,0
120203,301,2025-08-08 10:58:07,2025-08-08,Morning,Drive-Thru,Coffee,,1,2.1,0.0,0.14,2.24,Cash,2025-08-08,2025,8,August,8,Friday,10,4,32,3,0
120204,101,2025-07-18 05:54:18,2025-07-18,Breakfast,Takeout,Sausage Biscuit,,2,2.7,0.0,0.32,5.72,Cash,2025-07-18,2025,7,July,18,Friday,5,4,29,3,0
120205,501,2025-05-08 10:23:52,2025-05-08,Morning,Takeout,Bottled Water,Sugar-Free Syrup,1,1.36,0.0,0.14,1.8,Card,2025-05-08,2025,5,May,8,Thursday,10,3,19,2,0
120206,103,2025-04-15 09:30:51,2025-04-15,Breakfast,Drive-Thru,Pancake Platter,Extra Egg,2,5.16,0.0,0.86,13.18,Card,2025-04-15,2025,4,April,15,Tuesday,9,1,16,2,0
120207,301,2025-04-20 10:33:49,2025-04-20,Breakfast,Drive-Thru,Hash Browns,Sausage Patty,1,1.99,0.0,0.21,3.4,Cash,2025-04-20,2025,4,April,20,Sunday,10,6,16,2,1
120208,103,2025-05-30 18:00:41,2025-05-30,Dinner,Drive-Thru,Cheeseburger Combo,,1,8.75,0.0,0.7,9.45,Card,2025-05-30,2025,5,May,30,Friday,18,4,22,2,0
120209,401,2025-07-30 21:28:51,2025-07-30,Dinner,Delivery,Cheeseburger Combo,,3,9.99,0.0,1.8,31.77,Card,2025-07-30,2025,7,July,30,Wednesday,21,2,31,3,0
120210,501,2025-05-20 00:56:32,2025-05-20,Late Night,Drive-Thru,French Fries,,2,2.8,0.0,0.5,6.1,Cash,2025-05-20,2025,5,May,20,Tuesday,0,1,21,2,0
120211,402,2025-05-04 10:14:00,2025-05-04,Breakfast,Takeout,French Fries,,1,2.96,0.0,0.18,3.14,MobilePay,2025-05-04,2025,5,May,4,Sunday,10,6,18,2,1
120212,202,2025-07-16 15:59:54,2025-07-16,Afternoon,Takeout,Side Salad,,1,3.05,0.0,0.2,3.25,Card,2025-07-16,2025,7,July,16,Wednesday,15,2,29,3,0
120213,402,2025-05-07 05:35:59,2025-05-07,Breakfast,Takeout,Soft Drink (Small),,2,1.59,0.0,0.22,3.4,Cash,2025-05-07,2025,5,May,7,Wednesday,5,2,19,2,0
120214,401,2025-04-14 23:17:25,2025-04-14,Late Night,Drive-Thru,French Fries,,1,2.55,0.0,0.24,2.79,GiftCard,2025-04-14,2025,4,April,14,Monday,23,0,16,2,0
120215,201,2025-05-22 11:43:22,2025-05-22,Morning,Drive-Thru,Egg Muffin,No Cheese,1,3.43,0.0,0.27,3.7,Card,2025-05-22,2025,5,May,22,Thursday,11,3,21,2,0
120216,401,2025-04-17 17:18:56,2025-04-17,Afternoon,Drive-Thru,Soft Drink (Medium),,1,1.68,0.0,0.12,1.8,Cash,2025-04-17,2025,4,April,17,Thursday,17,3,16,2,0
120217,101,2025-07-03 15:48:34,2025-07-03,Afternoon,Dine-In,Chicken Nuggets (10pc),,2,4.91,0.0,0.93,10.75,MobilePay,2025-07-03,2025,7,July,3,Thursday,15,3,27,3,0
120218,101,2025-06-21 21:50:43,2025-06-21,Dinner,Dine-In,Cheeseburger,,1,4.33,0.0,0.39,4.72,Cash,2025-06-21,2025,6,June,21,Saturday,21,5,25,2,1
120219,403,2025-07-15 19:18:28,2025-07-15,Dinner,Unknown,Chicken Sandwich,,1,5.42,0.0,0.46,5.88,Cash,2025-07-15,2025,7,July,15,Tuesday,19,1,29,3,0
120220,402,2025-07-21 18:09:59,2025-07-21,Dinner,Takeout,Onion Rings,,1,3.8,0.0,0.3,4.1,Card,2025-07-21,2025,7,July,21,Monday,18,0,30,3,0
120221,403,2025-06-01 09:25:05,2025-06-01,Breakfast,Takeout,Pancake Platter,,1,4.37,0.0,0.42,4.79,MobilePay,2025-06-01,2025,6,June,1,Sunday,9,6,22,2,1
120222,301,2025-04-16 12:02:43,2025-04-16,Lunch,Drive-Thru,Double Cheeseburger Combo,,1,10.33,0.0,0.62,10.95,Card,2025-04-16,2025,4,April,16,Wednesday,12,2,16,2,0
120223,101,2025-05-18 12:20:32,2025-05-18,Lunch,Dine-In,Soft Drink (Medium),Oat Milk,1,1.61,0.23,0.18,2.26,Card,2025-05-18,2025,5,May,18,Sunday,12,6,20,2,1
120224,401,2025-04-11 15:47:43,2025-04-11,Afternoon,Dine-In,French Fries,,1,2.51,0.0,0.24,2.75,Card,2025-04-11,2025,4,April,11,Friday,15,4,15,2,0
120225,401,2025-08-07 14:43:07,2025-08-07,Lunch,Takeout,Chicken Sandwich Combo,Spicy,1,9.53,0.0,0.76,10.29,Cash,2025-08-07,2025,8,August,7,Thursday,14,3,32,3,0
120226,402,2025-04-26 11:30:10,2025-04-26,Lunch,Takeout,Veggie Burger,Add Jalapenos,1,5.26,0.0,0.42,6.08,Card,2025-04-26,2025,4,April,26,Saturday,11,5,17,2,1
120227,101,2025-05-30 12:07:02,2025-05-30,Lunch,Dine-In,Chicken Sandwich Combo,Gluten-Free Bun,1,8.45,0.0,0.76,10.21,Cash,2025-05-30,2025,5,May,30,Friday,12,4,22,2,0
120228,501,2025-07-16 18:11:42,2025-07-16,Dinner,Drive-Thru,French Fries,,1,2.44,0.13,0.19,2.75,MobilePay,2025-07-16,2025,7,July,16,Wednesday,18,2,29,3,0
120229,201,2025-05-22 05:57:12,2025-05-22,Breakfast,Takeout,Pancake Platter,,1,5.22,0.0,0.42,5.64,Card,2025-05-22,2025,5,May,22,Thursday,5,3,21,2,0
120230,401,2025-06-24 10:43:46,2025-06-24,Morning,Takeout,Bottled Water,Sugar-Free Syrup,1,1.38,0.0,0.11,1.79,Card,2025-06-24,2025,6,June,24,Tuesday,10,1,26,2,0
120231,102,2025-04-17 18:54:32,2025-04-17,Dinner,Delivery,Chicken Sandwich Combo,Add Bacon,2,9.1,0.0,1.92,22.12,MobilePay,2025-04-17,2025,4,April,17,Thursday,18,3,16,2,0
120232,501,2025-07-03 19:29:32,2025-07-03,Dinner,Takeout,Cheeseburger Combo,,2,8.51,0.0,1.19,18.21,Card,2025-07-03,2025,7,July,3,Thursday,19,3,27,3,0
120233,103,2025-06-09 20:02:14,2025-06-09,Dinner,Drive-Thru,Spicy Chicken Sandwich,,1,5.39,0.0,0.43,5.82,Card,2025-06-09,2025,6,June,9,Monday,20,0,24,2,0
120234,102,2025-06-04 20:53:47,2025-06-04,Dinner,Dine-In,Chicken Sandwich,No Sauce,1,6.18,0.0,0.4,6.58,Card,2025-06-04,2025,6,June,4,Wednesday,20,2,23,2,0
120235,301,2025-06-09 11:32:56,2025-06-09,Lunch,Dine-In,Cheeseburger,,1,4.7,0.0,0.38,5.08,Card,2025-06-09,2025,6,June,9,Monday,11,0,24,2,0
120236,102,2025-06-09 14:13:37,2025-06-09,Lunch,Dine-In,Cheeseburger,,1,3.81,0.0,0.36,4.17,MobilePay,2025-06-09,2025,6,June,9,Monday,14,0,24,2,0
120237,401,2025-05-29 17:01:56,2025-05-29,Afternoon,Delivery,French Fries,,1,2.69,0.0,0.24,2.93,Card,2025-05-29,2025,5,May,29,Thursday,17,3,22,2,0
120238,103,2025-06-05 16:10:46,2025-06-05,Afternoon,Delivery,Iced Tea,,1,1.8,0.0,0.11,1.91,MobilePay,2025-06-05,2025,6,June,5,Thursday,16,3,23,2,0
120239,102,2025-04-16 09:38:02,2025-04-16,Breakfast,Drive-Thru,Coffee,,1,2.06,0.0,0.2,2.26,Card,2025-04-16,2025,4,April,16,Wednesday,9,2,16,2,0
120240,301,2025-05-12 21:14:51,2025-05-12,Dinner,Takeout,Veggie Burger,Spicy,1,4.96,0.0,0.45,5.41,Cash,2025-05-12,2025,5,May,12,Monday,21,0,20,2,0
120241,202,2025-05-11 10:36:33,2025-05-11,Morning,Dine-In,Hash Browns,Sausage Patty,1,1.87,0.0,0.26,3.33,Card,2025-05-11,2025,5,May,11,Sunday,10,6,19,2,1
120242,202,2025-06-20 23:26:35,2025-06-20,Late Night,Drive-Thru,Spicy Chicken Sandwich,Gluten-Free Bun,3,5.83,0.0,1.74,22.23,Card,2025-06-20,2025,6,June,20,Friday,23,4,25,2,0
120243,103,2025-06-05 08:50:21,2025-06-05,Breakfast,Drive-Thru,Coffee,,1,2.06,0.0,0.13,2.19,Cash,2025-06-05,2025,6,June,5,Thursday,8,3,23,2,0
120244,301,2025-08-05 10:24:59,2025-08-05,Breakfast,Drive-Thru,Breakfast Burrito,Extra Egg,2,3.44,0.0,0.8,9.68,Cash,2025-08-05,2025,8,August,5,Tuesday,10,1,32,3,0
120245,101,2025-06-05 19:39:10,2025-06-05,Dinner,Delivery,Spicy Chicken Combo,,1,9.12,0.0,0.78,9.9,Card,2025-06-05,2025,6,June,5,Thursday,19,3,23,2,0
120246,102,2025-05-31 20:46:53,2025-05-31,Dinner,Delivery,Veggie Burger,Add Bacon,1,5.07,0.0,0.52,6.59,Card,2025-05-31,2025,5,May,31,Saturday,20,5,22,2,1
120247,202,2025-07-26 13:56:34,2025-07-26,Lunch,Drive-Thru,Spicy Chicken Combo,,1,8.96,0.0,0.72,9.68,Card,2025-07-26,2025,7,July,26,Saturday,13,5,30,3,1
120248,102,2025-06-22 10:43:44,2025-06-22,Morning,Dine-In,Chicken Nuggets (6pc),,1,4.18,0.0,0.3,4.48,Card,2025-06-22,2025,6,June,22,Sunday,10,6,25,2,1
120249,103,2025-06-25 12:57:36,2025-06-25,Lunch,Dine-In,Spicy Chicken Combo,,1,9.49,0.0,0.69,10.18,MobilePay,2025-06-25,2025,6,June,25,Wednesday,12,2,26,2,0
120250,103,2025-07-25 18:43:42,2025-07-25,Dinner,Takeout,French Fries,Extra Sauce,1,2.28,0.0,0.19,2.72,Card,2025-07-25,2025,7,July,25,Friday,18,4,30,3,0
120251,501,2025-06-03 08:30:34,2025-06-03,Breakfast,Dine-In,Latte,Sugar-Free Syrup,3,3.47,0.0,1.02,12.33,Unknown,2025-06-03,2025,6,June,3,Tuesday,8,1,23,2,0
120252,301,2025-07-07 15:35:16,2025-07-07,Afternoon,Dine-In,Iced Tea,Sugar-Free Syrup,1,2.17,0.0,0.2,2.67,Card,2025-07-07,2025,7,July,7,Monday,15,0,28,3,0
120253,201,2025-05-09 20:51:15,2025-05-09,Dinner,Delivery,Chicken Sandwich,,1,5.77,1.15,0.42,5.04,MobilePay,2025-05-09,2025,5,May,9,Friday,20,4,19,2,0
120254,402,2025-05-30 11:25:06,2025-05-30,Lunch,Delivery,French Fries,Large Size,1,2.21,0.0,0.22,3.03,Card,2025-05-30,2025,5,May,30,Friday,11,4,22,2,0
120255,301,2025-05-24 19:36:36,2025-05-24,Dinner,Delivery,Iced Tea,,1,1.83,0.0,0.16,1.99,Card,2025-05-24,2025,5,May,24,Saturday,19,5,21,2,1
120256,103,2025-04-13 16:26:40,2025-04-13,Afternoon,Takeout,Ice Cream Cone,,1,1.79,0.0,0.13,1.92,Card,2025-04-13,2025,4,April,13,Sunday,16,6,15,2,1
120257,301,2025-06-04 21:26:10,2025-06-04,Dinner,Dine-In,Spicy Chicken Combo,,2,8.94,0.0,1.16,19.04,Card,2025-06-04,2025,6,June,4,Wednesday,21,2,23,2,0
120258,101,2025-06-20 09:48:05,2025-06-20,Breakfast,Dine-In,Egg Muffin,Cinnamon,1,3.35,0.0,0.26,3.71,Cash,2025-06-20,2025,6,June,20,Friday,9,4,25,2,0
120259,301,2025-06-29 21:29:55,2025-06-29,Dinner,Delivery,Cheeseburger Combo,,1,8.88,0.0,0.8,9.68,Card,2025-06-29,2025,6,June,29,Sunday,21,6,26,2,1
120260,202,2025-06-09 19:51:05,2025-06-09,Dinner,Takeout,Spicy Chicken Sandwich,,1,5.28,0.0,,,Card,2025-06-09,2025,6,June,9,Monday,19,0,24,2,0
120261,101,2025-04-29 20:38:14,2025-04-29,Dinner,Drive-Thru,Chicken Sandwich,Extra Sauce,1,5.37,0.0,0.48,6.1,Card,2025-04-29,2025,4,April,29,Tuesday,20,1,18,2,0
120262,501,2025-05-14 20:18:41,2025-05-14,Dinner,Drive-Thru,Cheeseburger Combo,,1,6.99,0.0,0.63,7.62,Cash,2025-05-14,2025,5,May,14,Wednesday,20,2,20,2,0
120263,101,2025-08-07 23:06:18,2025-08-07,Late Night,Takeout,Onion Rings,,1,2.85,0.0,0.23,3.08,Cash,2025-08-07,2025,8,August,7,Thursday,23,3,32,3,0
120264,101,2025-04-24 12:03:17,2025-04-24,Lunch,Drive-Thru,Cheeseburger Combo,,2,8.36,0.0,1.0,17.72,Card,2025-04-24,2025,4,April,24,Thursday,12,3,17,2,0
120265,101,2025-05-07 10:33:42,2025-05-07,Morning,Drive-Thru,Egg Muffin,,1,2.93,0.0,0.18,3.11,Card,2025-05-07,2025,5,May,7,Wednesday,10,2,19,2,0
120266,301,2025-04-21 19:07:15,2025-04-21,Dinner,Delivery,Chicken Sandwich,,1,5.99,0.0,0.36,6.35,Card,2025-04-21,2025,4,April,21,Monday,19,0,17,2,0
120267,102,2025-06-07 10:43:39,2025-06-07,Morning,Takeout,Egg Muffin,,1,2.88,0.0,0.27,3.15,GiftCard,2025-06-07,2025,6,June,7,Saturday,10,5,23,2,1
120268,301,2025-06-14 19:01:44,2025-06-14,Dinner,Takeout,Spicy Chicken Sandwich,,1,5.47,0.0,0.52,5.99,Cash,2025-06-14,2025,6,June,14,Saturday,19,5,24,2,1
120269,202,2025-05-25 19:04:33,2025-05-25,Dinner,Dine-In,Spicy Chicken Sandwich,No Pickles,1,5.69,0.0,0.4,6.09,Card,2025-05-25,2025,5,May,25,Sunday,19,6,21,2,1
120270,102,2025-06-02 16:12:33,2025-06-02,Afternoon,Delivery,Chicken Nuggets (10pc),,1,5.47,0.0,0.36,5.83,MobilePay,2025-06-02,2025,6,June,2,Monday,16,0,23,2,0
